index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo
0,1539853477,1,153986,Absent,44,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,19.0,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,19,3.0,44,,50,,0.578125,RS,,0.5932203389830508,,,RS
0,1539853477,2,153986,Absent,50,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,3.0,29,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,22,18.0,50,0.5932203389830508,57,0.39756816507000736,0.4375,RS,19.0,0.4642857142857143,13.0,,RIGHT
0,1539853477,10,153986,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,7.0,25,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,121,16.0,28,0.32,64,0.2872131147540984,0.609375,OUT,31.0,0.30434782608695654,1.0,0.12898936170212766,RIGHT
0,1539853477,11,153986,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,137,-20.0,32,0.30434782608695654,44,0.10835058661145613,0.4375,RIGHT,7.0,0.5,25.0,0.2872131147540984,RS
0,1539853477,12,153986,Absent,61,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-20.0,52,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,117,14.0,61,0.5,64,0.01785714285714285,0.1875,RS,16.0,0.3125,16.0,0.10835058661145613,RS
0,1539853477,16,153986,Absent,26,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,22.0,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,213,4.0,26,0.2564102564102564,44,0.17216117216117216,0.53125,RS,14.0,0.37777777777777777,18.0,0.33156779661016944,RS
0,1539853477,21,153986,Absent,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,26.0,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,312,17.0,11,0.175,37,0.2357142857142857,0.484375,RS,4.0,0.20588235294117646,28.0,0.011111111111111127,RS
0,1539853477,26,153986,Absent,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1.0,31,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,311,0.0,55,0.6333333333333333,60,0.4287878787878787,0.453125,RS,23.0,0.4032258064516129,9.0,0.04716117216117216,BOTTOM
0,1539853477,27,153986,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,311,5.0,32,0.4032258064516129,32,0.04322580645161289,0.0,BOTTOM,1.0,0.3728813559322034,31.0,0.4287878787878787,RS
0,1539853477,33,153986,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,341,23.0,28,0.03225806451612903,43,0.10567296996662959,0.5,OUT,32.0,1.0,0.0,0.014838367779544254,OUT
