index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1
0,604223901,19,6042,Absent,15,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,3,1.0,5.0,RS,14,0.125,23,0.07738095238095238,0.359375,14,-69.0,0.36875,0.0,0.007177033492822962,RS,RS,RS,13.0
0,604223901,20,6042,Absent,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,35,1.0,0.0,RS,5,0.0,16,0.1111111111111111,0.25,5,32.0,1.0,0.0,0.07738095238095238,RS,RS,RS,14.0
0,604223901,21,6042,Absent,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-65,1,Unicorn_Present,6,5.0,0,Unicorn_Present,-30,0.39375,0.0,RS,2,0.0,5,0.07142857142857142,0.0625,2,32.0,1.0,0.07142857142857142,0.1111111111111111,RS,RS,RS,5.0
0,604223901,22,6042,Absent,14,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,-64,0,Unicorn_Present,4,6.0,0,Unicorn_Present,-94,0.4,1.0,RS,13,0.07142857142857142,16,0.07142857142857142,0.25,13,-65.0,0.39375,0.06666666666666667,0.07142857142857142,RS,RS,RS,2.0
0,604223901,23,6042,Absent,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,-66,2,Unicorn_Present,1,4.0,0,Unicorn_Present,-160,0.3875,0.0,RS,19,0.06666666666666667,25,0.03333333333333334,0.359375,19,-64.0,0.4,0.09090909090909091,0.07142857142857142,RS,RS,RS,13.0
0,604223901,24,6042,Present,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,1,3.0,0,Unicorn_Present,-128,1.0,2.0,RS,5,0.09090909090909091,10,0.09090909090909091,0.15625,5,-66.0,0.3875,0.0,0.03333333333333334,RS,RS,RS,19.0
0,604223901,25,6042,Present,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,0,4.0,0,Unicorn_Present,-96,1.0,0.0,RS,2,0.0,3,0.0,0.046875,2,32.0,1.0,0.0,0.09090909090909091,RS,RS,RS,5.0
0,604223901,26,6042,Present,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,29,3,Unicorn_Present,5,2.0,0,Unicorn_Present,-67,0.98125,0.0,RS,8,0.0,20,0.0,0.265625,8,32.0,1.0,0.09090909090909091,0.0,RS,RS,RS,2.0
0,604223901,27,6042,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-66,2,Unicorn_Present,4,0.0,0,Unicorn_Present,-133,0.3875,3.0,RS,4,0.09090909090909091,12,0.003952569169960479,0.15625,4,29.0,0.98125,0.06666666666666667,0.0,RS,RS,RS,8.0
0,604223901,28,6042,Absent,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,-66,2,Unicorn_Present,4,1.0,0,Unicorn_Present,-199,0.3875,2.0,RS,12,0.06666666666666667,17,0.004166666666666666,0.234375,12,-66.0,0.3875,0.0,0.003952569169960479,RS,RS,RS,4.0
0,604223901,29,6042,Present,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,Unicorn_Present,2,7.0,0,Unicorn_Absent,-167,1.0,2.0,RS,3,0.0,5,0.0,0.078125,3,-66.0,0.3875,0.07142857142857142,0.004166666666666666,RS,RS,RS,12.0
0,604223901,30,6042,Absent,14,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,29,3,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-138,0.98125,0.0,RS,12,0.07142857142857142,20,0.07142857142857142,0.265625,12,32.0,1.0,0.10526315789473684,0.0,RS,RS,RS,3.0
0,604223901,31,6042,Absent,11,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-69,5,Unicorn_Present,5,2.0,0,Unicorn_Absent,-207,0.36875,3.0,RS,9,0.10526315789473684,21,0.02834008097165991,0.25,9,29.0,0.98125,0.05,0.07142857142857142,RS,RS,RS,12.0
0,604223901,32,6042,Absent,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-175,1.0,5.0,RS,12,0.05,28,0.12857142857142856,0.4375,12,-69.0,0.36875,0.21428571428571427,0.02834008097165991,RS,RS,RS,9.0
0,604223901,33,6042,Absent,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-64,0,Unicorn_Present,7,3.0,0,Unicorn_Present,-239,0.4,0.0,RS,5,0.21428571428571427,8,0.21428571428571427,0.125,5,32.0,1.0,0.05555555555555555,0.12857142857142856,RS,RS,RS,12.0
0,604223901,34,6042,Absent,16,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,4,Unicorn_Present,6,5.0,0,Unicorn_Absent,-307,0.375,0.0,RS,14,0.05555555555555555,26,0.0,0.34375,14,-64.0,0.4,0.16666666666666666,0.21428571428571427,RS,RS,RS,5.0
0,604223901,35,6042,Absent,15,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-278,0.98125,4.0,RS,14,0.16666666666666666,22,0.08666666666666666,0.296875,14,-68.0,0.375,0.09523809523809523,0.0,RS,RS,RS,14.0
0,604223901,36,6042,Absent,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-64,0,Unicorn_Present,2,4.0,0,Unicorn_Present,-342,0.4,3.0,RS,9,0.09523809523809523,19,0.07142857142857142,0.296875,9,29.0,0.98125,0.0,0.08666666666666666,RS,RS,RS,14.0
0,604223901,37,6042,Absent,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-65,1,Unicorn_Present,5,4.0,0,Unicorn_Present,-407,0.39375,0.0,RS,6,0.0,14,0.0,0.203125,6,-64.0,0.4,0.2,0.07142857142857142,RS,RS,RS,9.0
0,604223901,38,6042,Absent,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-66,2,Unicorn_Present,0,6.0,0,Unicorn_Present,-473,0.3875,1.0,RS,6,0.2,22,0.12000000000000001,0.3125,6,-65.0,0.39375,0.0,0.0,RS,RS,RS,6.0
0,604223901,39,6042,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-64,0,Unicorn_Present,5,2.0,0,Unicorn_Present,-537,0.4,2.0,RS,4,0.0,14,0.12,0.21875,4,-66.0,0.3875,0.0,0.12000000000000001,RS,RS,RS,6.0
0,604223901,40,6042,Absent,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,-68,4,Unicorn_Present,7,6.0,0,Unicorn_Present,-605,0.375,0.0,RS,13,0.0,16,0.3076923076923077,0.1875,13,-64.0,0.4,0.125,0.12,RS,RS,RS,4.0
0,604223901,41,6042,Absent,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-64,0,Unicorn_Present,7,2.0,0,Unicorn_Present,-669,0.4,4.0,RS,5,0.125,13,0.125,0.203125,5,-68.0,0.375,0.07142857142857142,0.3076923076923077,RS,RS,RS,13.0
0,604223901,42,6042,Absent,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,-66,2,Unicorn_Present,4,5.0,0,Unicorn_Present,-735,0.3875,0.0,RS,10,0.07142857142857142,16,0.004761904761904759,0.21875,10,-64.0,0.4,0.0625,0.125,RS,RS,RS,5.0
0,604223901,43,6042,Present,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Present,4,0.0,0,Unicorn_Present,-705,0.9875,2.0,RS,7,0.0625,12,0.1875,0.15625,7,-66.0,0.3875,0.0,0.004761904761904759,RS,RS,RS,10.0
0,604223901,44,6042,Absent,14,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-67,3,Unicorn_Present,0,3.0,0,Unicorn_Absent,-772,0.38125,2.0,RS,14,0.0,29,0.08695652173913043,0.40625,14,30.0,0.9875,0.041666666666666664,0.1875,RS,RS,RS,7.0
0,604223901,45,6042,Absent,12,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-741,0.99375,3.0,RS,11,0.041666666666666664,19,0.1322463768115942,0.28125,11,-67.0,0.38125,0.05263157894736842,0.08695652173913043,RS,RS,RS,14.0
0,604223901,46,6042,Absent,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-709,1.0,1.0,RS,9,0.05263157894736842,19,0.21403508771929824,0.296875,9,31.0,0.99375,0.0,0.1322463768115942,RS,RS,RS,11.0
0,604223901,47,6042,Present,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32,0,Unicorn_Present,5,3.0,0,Unicorn_Absent,-677,1.0,0.0,RS,3,0.0,5,0.0,0.078125,3,32.0,1.0,0.0625,0.21403508771929824,RS,RS,RS,9.0
0,604223901,48,6042,Absent,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-647,0.9875,0.0,RS,14,0.0625,24,0.0625,0.34375,14,32.0,1.0,0.0,0.0,RS,RS,RS,3.0
0,604223901,49,6042,Absent,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-616,0.99375,2.0,RS,7,0.0,15,0.05,0.21875,7,30.0,0.9875,0.0,0.0625,RS,RS,RS,14.0
0,604223901,50,6042,Absent,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,-65,1,Unicorn_Present,6,3.0,0,Unicorn_Present,-681,0.39375,1.0,RS,9,0.0,16,0.0,0.234375,9,31.0,0.99375,0.07142857142857142,0.05,RS,RS,RS,7.0
0,604223901,51,6042,Present,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,Unicorn_Present,3,4.0,0,Unicorn_Present,-649,1.0,1.0,RS,6,0.07142857142857142,11,0.011904761904761904,0.171875,6,-65.0,0.39375,0.2222222222222222,0.0,RS,RS,RS,9.0
0,604223901,52,6042,Absent,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-64,0,Unicorn_Present,0,7.0,0,Unicorn_Present,-713,0.4,0.0,RS,5,0.2222222222222222,8,0.2222222222222222,0.125,5,32.0,1.0,0.1,0.011904761904761904,RS,RS,RS,6.0
